product_id,warehouse_id,snapshot_date,stock_on_hand,reorder_point,safety_stock
Widget-146,LA-East,2025-03-20,398,108,72
Widget-146,LA-East,2025-03-21,378,108,72
Widget-146,LA-East,2025-03-22,393,108,72
Widget-146,LA-East,2025-03-23,402,108,72
Widget-146,LA-East,2025-03-24,390,108,72
Widget-146,LA-East,2025-03-25,393,108,72
Widget-146,LA-East,2025-03-26,385,108,72
Widget-146,LA-East,2025-03-27,364,108,72
Widget-146,LA-East,2025-03-28,370,108,72
Widget-146,LA-East,2025-03-29,386,108,72
Widget-146,LA-East,2025-03-30,356,108,72
Widget-146,LA-East,2025-03-31,327,108,72
Widget-146,Chicago,2025-01-01,384,108,72
Widget-146,Chicago,2025-01-02,400,108,72
Widget-146,Chicago,2025-01-03,393,108,72
Widget-146,Chicago,2025-01-04,412,108,72
Widget-146,Chicago,2025-01-05,402,108,72
Widget-146,Chicago,2025-01-06,411,108,72
Widget-146,Chicago,2025-01-07,409,108,72
Widget-146,Chicago,2025-01-08,431,108,72
Widget-146,Chicago,2025-01-09,414,108,72
Widget-146,Chicago,2025-01-10,391,108,72
Widget-146,Chicago,2025-01-11,390,108,72
Widget-146,Chicago,2025-01-12,381,108,72
Widget-146,Chicago,2025-01-13,373,108,72
Widget-146,Chicago,2025-01-14,382,108,72
Widget-146,Chicago,2025-01-15,402,108,72
Widget-146,Chicago,2025-01-16,384,108,72
Widget-146,Chicago,2025-01-17,381,108,72
Widget-146,Chicago,2025-01-18,380,108,72
Widget-146,Chicago,2025-01-19,354,108,72
Widget-146,Chicago,2025-01-20,333,108,72
Widget-146,Chicago,2025-01-21,341,108,72
Widget-146,Chicago,2025-01-22,319,108,72
Widget-146,Chicago,2025-01-23,302,108,72
Widget-146,Chicago,2025-01-24,309,108,72
Widget-146,Chicago,2025-01-25,288,108,72
Widget-146,Chicago,2025-01-26,290,108,72
Widget-146,Chicago,2025-01-27,270,108,72
Widget-146,Chicago,2025-01-28,279,108,72
Widget-146,Chicago,2025-01-29,254,108,72
Widget-146,Chicago,2025-01-30,240,108,72
Widget-146,Chicago,2025-01-31,245,108,72
Widget-146,Chicago,2025-02-01,220,108,72
Widget-146,Chicago,2025-02-02,236,108,72
Widget-146,Chicago,2025-02-03,215,108,72
Widget-146,Chicago,2025-02-04,233,108,72
Widget-146,Chicago,2025-02-05,244,108,72
Widget-146,Chicago,2025-02-06,218,108,72
Widget-146,Chicago,2025-02-07,206,108,72
Widget-146,Chicago,2025-02-08,182,108,72
Widget-146,Chicago,2025-02-09,175,108,72
Widget-146,Chicago,2025-02-10,195,108,72
Widget-146,Chicago,2025-02-11,206,108,72
Widget-146,Chicago,2025-02-12,194,108,72
Widget-146,Chicago,2025-02-13,174,108,72
Widget-146,Chicago,2025-02-14,146,108,72
Widget-146,Chicago,2025-02-15,145,108,72
Widget-146,Chicago,2025-02-16,157,108,72
Widget-146,Chicago,2025-02-17,164,108,72
Widget-146,Chicago,2025-02-18,139,108,72
Widget-146,Chicago,2025-02-19,155,108,72
Widget-146,Chicago,2025-02-20,159,108,72
Widget-146,Chicago,2025-02-21,150,108,72
Widget-146,Chicago,2025-02-22,176,108,72
Widget-146,Chicago,2025-02-23,156,108,72
Widget-146,Chicago,2025-02-24,133,108,72
Widget-146,Chicago,2025-02-25,129,108,72
Widget-146,Chicago,2025-02-26,127,108,72
Widget-146,Chicago,2025-02-27,151,108,72
Widget-146,Chicago,2025-02-28,175,108,72
Widget-146,Chicago,2025-03-01,152,108,72
Widget-146,Chicago,2025-03-02,144,108,72
Widget-146,Chicago,2025-03-03,142,108,72
Widget-146,Chicago,2025-03-04,127,108,72
Widget-146,Chicago,2025-03-05,131,108,72
Widget-146,Chicago,2025-03-06,108,108,72
Widget-146,Chicago,2025-03-07,85,108,72
Widget-146,Chicago,2025-03-08,99,108,72
Widget-146,Chicago,2025-03-09,101,108,72
Widget-146,Chicago,2025-03-10,112,108,72
Widget-146,Chicago,2025-03-11,86,108,72
Widget-146,Chicago,2025-03-12,92,108,72
Widget-146,Chicago,2025-03-13,78,108,72
Widget-146,Chicago,2025-03-14,69,108,72
Widget-146,Chicago,2025-03-15,52,108,72
Widget-146,Chicago,2025-03-16,59,108,72
Widget-146,Chicago,2025-03-17,60,108,72
Widget-146,Chicago,2025-03-18,43,108,72
Widget-146,Chicago,2025-03-19,56,108,72
Widget-146,Chicago,2025-03-20,45,108,72
Widget-146,Chicago,2025-03-21,36,108,72
Widget-146,Chicago,2025-03-22,35,108,72
Widget-146,Chicago,2025-03-23,58,108,72
Widget-146,Chicago,2025-03-24,60,108,72
Widget-146,Chicago,2025-03-25,34,108,72
Widget-146,Chicago,2025-03-26,21,108,72
Widget-146,Chicago,2025-03-27,36,108,72
Widget-146,Chicago,2025-03-28,12,108,72
Widget-146,Chicago,2025-03-29,10,108,72
Widget-146,Chicago,2025-03-30,36,108,72
Widget-146,Chicago,2025-03-31,52,108,72
Widget-146,Dallas,2025-01-01,337,108,72
Widget-146,Dallas,2025-01-02,365,108,72
Widget-146,Dallas,2025-01-03,382,108,72
Widget-146,Dallas,2025-01-04,392,108,72
Widget-146,Dallas,2025-01-05,420,108,72
Widget-146,Dallas,2025-01-06,396,108,72
Widget-146,Dallas,2025-01-07,372,108,72
Widget-146,Dallas,2025-01-08,390,108,72
Widget-146,Dallas,2025-01-09,402,108,72
Widget-146,Dallas,2025-01-10,430,108,72
Widget-146,Dallas,2025-01-11,405,108,72
Widget-146,Dallas,2025-01-12,420,108,72
Widget-146,Dallas,2025-01-13,436,108,72
Widget-146,Dallas,2025-01-14,458,108,72
Widget-146,Dallas,2025-01-15,467,108,72
Widget-146,Dallas,2025-01-16,492,108,72
Widget-146,Dallas,2025-01-17,488,108,72
Widget-146,Dallas,2025-01-18,461,108,72
Widget-146,Dallas,2025-01-19,431,108,72
Widget-146,Dallas,2025-01-20,406,108,72
Widget-146,Dallas,2025-01-21,433,108,72
Widget-146,Dallas,2025-01-22,433,108,72
Widget-146,Dallas,2025-01-23,403,108,72
Widget-146,Dallas,2025-01-24,425,108,72
Widget-146,Dallas,2025-01-25,399,108,72
Widget-146,Dallas,2025-01-26,387,108,72
Widget-146,Dallas,2025-01-27,361,108,72
Widget-146,Dallas,2025-01-28,384,108,72
Widget-146,Dallas,2025-01-29,358,108,72
Widget-146,Dallas,2025-01-30,376,108,72
Widget-146,Dallas,2025-01-31,376,108,72
Widget-146,Dallas,2025-02-01,405,108,72
Widget-146,Dallas,2025-02-02,418,108,72
Widget-146,Dallas,2025-02-03,394,108,72
Widget-146,Dallas,2025-02-04,378,108,72
Widget-146,Dallas,2025-02-05,398,108,72
Widget-146,Dallas,2025-02-06,422,108,72
Widget-146,Dallas,2025-02-07,444,108,72
Widget-146,Dallas,2025-02-08,426,108,72
Widget-146,Dallas,2025-02-09,407,108,72
Widget-146,Dallas,2025-02-10,395,108,72
Widget-146,Dallas,2025-02-11,377,108,72
Widget-146,Dallas,2025-02-12,373,108,72
Widget-146,Dallas,2025-02-13,380,108,72
Widget-146,Dallas,2025-02-14,382,108,72
Widget-146,Dallas,2025-02-15,357,108,72
Widget-146,Dallas,2025-02-16,339,108,72
Widget-146,Dallas,2025-02-17,321,108,72
Widget-146,Dallas,2025-02-18,303,108,72
Widget-146,Dallas,2025-02-19,292,108,72
Widget-146,Dallas,2025-02-20,297,108,72
Widget-146,Dallas,2025-02-21,303,108,72
Widget-146,Dallas,2025-02-22,317,108,72
Widget-146,Dallas,2025-02-23,295,108,72
Widget-146,Dallas,2025-02-24,281,108,72
Widget-146,Dallas,2025-02-25,285,108,72
Widget-146,Dallas,2025-02-26,313,108,72
Widget-146,Dallas,2025-02-27,334,108,72
Widget-146,Dallas,2025-02-28,321,108,72
Widget-146,Dallas,2025-03-01,315,108,72
Widget-146,Dallas,2025-03-02,343,108,72
Widget-146,Dallas,2025-03-03,327,108,72
Widget-146,Dallas,2025-03-04,319,108,72
Widget-146,Dallas,2025-03-05,289,108,72
Widget-146,Dallas,2025-03-06,299,108,72
Widget-146,Dallas,2025-03-07,306,108,72
Widget-146,Dallas,2025-03-08,293,108,72
Widget-146,Dallas,2025-03-09,263,108,72
Widget-146,Dallas,2025-03-10,286,108,72
Widget-146,Dallas,2025-03-11,294,108,72
Widget-146,Dallas,2025-03-12,273,108,72
Widget-146,Dallas,2025-03-13,273,108,72
Widget-146,Dallas,2025-03-14,280,108,72
Widget-146,Dallas,2025-03-15,256,108,72
Widget-146,Dallas,2025-03-16,263,108,72
Widget-146,Dallas,2025-03-17,240,108,72
Widget-146,Dallas,2025-03-18,243,108,72
Widget-146,Dallas,2025-03-19,221,108,72
Widget-146,Dallas,2025-03-20,215,108,72
Widget-146,Dallas,2025-03-21,211,108,72
Widget-146,Dallas,2025-03-22,221,108,72
Widget-146,Dallas,2025-03-23,197,108,72
Widget-146,Dallas,2025-03-24,198,108,72
Widget-146,Dallas,2025-03-25,176,108,72
Widget-146,Dallas,2025-03-26,162,108,72
Widget-146,Dallas,2025-03-27,166,108,72
Widget-146,Dallas,2025-03-28,183,108,72
Widget-146,Dallas,2025-03-29,168,108,72
Widget-146,Dallas,2025-03-30,139,108,72
Widget-146,Dallas,2025-03-31,151,108,72
Widget-147,LA-West,2025-01-01,787,222,148
Widget-147,LA-West,2025-01-02,789,222,148
Widget-147,LA-West,2025-01-03,779,222,148
Widget-147,LA-West,2025-01-04,765,222,148
Widget-147,LA-West,2025-01-05,769,222,148
Widget-147,LA-West,2025-01-06,792,222,148
Widget-147,LA-West,2025-01-07,815,222,148
Widget-147,LA-West,2025-01-08,835,222,148
Widget-147,LA-West,2025-01-09,856,222,148
Widget-147,LA-West,2025-01-10,832,222,148
Widget-147,LA-West,2025-01-11,855,222,148
Widget-147,LA-West,2025-01-12,853,222,148
Widget-147,LA-West,2025-01-13,833,222,148
Widget-147,LA-West,2025-01-14,832,222,148
Widget-147,LA-West,2025-01-15,819,222,148
Widget-147,LA-West,2025-01-16,845,222,148
Widget-147,LA-West,2025-01-17,860,222,148
Widget-147,LA-West,2025-01-18,845,222,148
Widget-147,LA-West,2025-01-19,820,222,148
Widget-147,LA-West,2025-01-20,791,222,148
Widget-147,LA-West,2025-01-21,815,222,148
Widget-147,LA-West,2025-01-22,827,222,148
Widget-147,LA-West,2025-01-23,839,222,148
Widget-147,LA-West,2025-01-24,866,222,148
Widget-147,LA-West,2025-01-25,845,222,148
Widget-147,LA-West,2025-01-26,818,222,148
Widget-147,LA-West,2025-01-27,836,222,148
Widget-147,LA-West,2025-01-28,815,222,148
Widget-147,LA-West,2025-01-29,793,222,148
Widget-147,LA-West,2025-01-30,807,222,148
Widget-147,LA-West,2025-01-31,819,222,148
Widget-147,LA-West,2025-02-01,830,222,148
Widget-147,LA-West,2025-02-02,823,222,148
Widget-147,LA-West,2025-02-03,797,222,148
Widget-147,LA-West,2025-02-04,801,222,148
Widget-147,LA-West,2025-02-05,774,222,148
Widget-147,LA-West,2025-02-06,778,222,148
Widget-147,LA-West,2025-02-07,789,222,148
Widget-147,LA-West,2025-02-08,814,222,148
Widget-147,LA-West,2025-02-09,796,222,148
Widget-147,LA-West,2025-02-10,802,222,148
Widget-147,LA-West,2025-02-11,803,222,148
Widget-147,LA-West,2025-02-12,817,222,148
Widget-147,LA-West,2025-02-13,845,222,148
Widget-147,LA-West,2025-02-14,870,222,148
Widget-147,LA-West,2025-02-15,840,222,148
Widget-147,LA-West,2025-02-16,866,222,148
Widget-147,LA-West,2025-02-17,846,222,148
Widget-147,LA-West,2025-02-18,841,222,148
Widget-147,LA-West,2025-02-19,813,222,148
Widget-147,LA-West,2025-02-20,831,222,148
Widget-147,LA-West,2025-02-21,851,222,148
Widget-147,LA-West,2025-02-22,833,222,148
Widget-147,LA-West,2025-02-23,834,222,148
Widget-147,LA-West,2025-02-24,851,222,148
Widget-147,LA-West,2025-02-25,870,222,148
Widget-147,LA-West,2025-02-26,862,222,148
Widget-147,LA-West,2025-02-27,889,222,148
Widget-147,LA-West,2025-02-28,910,222,148
Widget-147,LA-West,2025-03-01,902,222,148
Widget-147,LA-West,2025-03-02,922,222,148
Widget-147,LA-West,2025-03-03,921,222,148
Widget-147,LA-West,2025-03-04,896,222,148
Widget-147,LA-West,2025-03-05,920,222,148
Widget-147,LA-West,2025-03-06,896,222,148
Widget-147,LA-West,2025-03-07,912,222,148
Widget-147,LA-West,2025-03-08,911,222,148
Widget-147,LA-West,2025-03-09,917,222,148
Widget-147,LA-West,2025-03-10,934,222,148
Widget-147,LA-West,2025-03-11,935,222,148
Widget-147,LA-West,2025-03-12,910,222,148
Widget-147,LA-West,2025-03-13,914,222,148
Widget-147,LA-West,2025-03-14,915,222,148
Widget-147,LA-West,2025-03-15,896,222,148
Widget-147,LA-West,2025-03-16,869,222,148
Widget-147,LA-West,2025-03-17,870,222,148
Widget-147,LA-West,2025-03-18,898,222,148
Widget-147,LA-West,2025-03-19,921,222,148
Widget-147,LA-West,2025-03-20,925,222,148
Widget-147,LA-West,2025-03-21,942,222,148
Widget-147,LA-West,2025-03-22,927,222,148
Widget-147,LA-West,2025-03-23,951,222,148
Widget-147,LA-West,2025-03-24,971,222,148
Widget-147,LA-West,2025-03-25,955,222,148
Widget-147,LA-West,2025-03-26,965,222,148
Widget-147,LA-West,2025-03-27,986,222,148
Widget-147,LA-West,2025-03-28,957,222,148
Widget-147,LA-West,2025-03-29,932,222,148
Widget-147,LA-West,2025-03-30,915,222,148
Widget-147,LA-West,2025-03-31,925,222,148
Widget-147,LA-East,2025-01-01,731,222,148
Widget-147,LA-East,2025-01-02,726,222,148
Widget-147,LA-East,2025-01-03,713,222,148
Widget-147,LA-East,2025-01-04,729,222,148
Widget-147,LA-East,2025-01-05,702,222,148
Widget-147,LA-East,2025-01-06,708,222,148
Widget-147,LA-East,2025-01-07,734,222,148
Widget-147,LA-East,2025-01-08,758,222,148
Widget-147,LA-East,2025-01-09,780,222,148
Widget-147,LA-East,2025-01-10,787,222,148
Widget-147,LA-East,2025-01-11,781,222,148
Widget-147,LA-East,2025-01-12,797,222,148
Widget-147,LA-East,2025-01-13,818,222,148
Widget-147,LA-East,2025-01-14,816,222,148
Widget-147,LA-East,2025-01-15,819,222,148
Widget-147,LA-East,2025-01-16,804,222,148
Widget-147,LA-East,2025-01-17,810,222,148
Widget-147,LA-East,2025-01-18,809,222,148
Widget-147,LA-East,2025-01-19,801,222,148
Widget-147,LA-East,2025-01-20,830,222,148
Widget-147,LA-East,2025-01-21,835,222,148
Widget-147,LA-East,2025-01-22,832,222,148
Widget-147,LA-East,2025-01-23,802,222,148
Widget-147,LA-East,2025-01-24,779,222,148
Widget-147,LA-East,2025-01-25,801,222,148
Widget-147,LA-East,2025-01-26,812,222,148
Widget-147,LA-East,2025-01-27,796,222,148
Widget-147,LA-East,2025-01-28,799,222,148
Widget-147,LA-East,2025-01-29,787,222,148
Widget-147,LA-East,2025-01-30,800,222,148
Widget-147,LA-East,2025-01-31,799,222,148
Widget-147,LA-East,2025-02-01,778,222,148
Widget-147,LA-East,2025-02-02,791,222,148
Widget-147,LA-East,2025-02-03,818,222,148
Widget-147,LA-East,2025-02-04,840,222,148
Widget-147,LA-East,2025-02-05,836,222,148
Widget-147,LA-East,2025-02-06,825,222,148
Widget-147,LA-East,2025-02-07,819,222,148
Widget-147,LA-East,2025-02-08,797,222,148
Widget-147,LA-East,2025-02-09,806,222,148
Widget-147,LA-East,2025-02-10,809,222,148
Widget-147,LA-East,2025-02-11,799,222,148
Widget-147,LA-East,2025-02-12,792,222,148
Widget-147,LA-East,2025-02-13,817,222,148
Widget-147,LA-East,2025-02-14,793,222,148
Widget-147,LA-East,2025-02-15,766,222,148
Widget-147,LA-East,2025-02-16,786,222,148
Widget-147,LA-East,2025-02-17,763,222,148
Widget-147,LA-East,2025-02-18,788,222,148
Widget-147,LA-East,2025-02-19,770,222,148
Widget-147,LA-East,2025-02-20,797,222,148
Widget-147,LA-East,2025-02-21,787,222,148
Widget-147,LA-East,2025-02-22,791,222,148
Widget-147,LA-East,2025-02-23,765,222,148
Widget-147,LA-East,2025-02-24,786,222,148
Widget-147,LA-East,2025-02-25,763,222,148
Widget-147,LA-East,2025-02-26,734,222,148
Widget-147,LA-East,2025-02-27,762,222,148
Widget-147,LA-East,2025-02-28,755,222,148
Widget-147,LA-East,2025-03-01,766,222,148
Widget-147,LA-East,2025-03-02,789,222,148
Widget-147,LA-East,2025-03-03,774,222,148
Widget-147,LA-East,2025-03-04,747,222,148
Widget-147,LA-East,2025-03-05,775,222,148
Widget-147,LA-East,2025-03-06,774,222,148
Widget-147,LA-East,2025-03-07,789,222,148
Widget-147,LA-East,2025-03-08,788,222,148
Widget-147,LA-East,2025-03-09,792,222,148
Widget-147,LA-East,2025-03-10,803,222,148
Widget-147,LA-East,2025-03-11,785,222,148
Widget-147,LA-East,2025-03-12,791,222,148
Widget-147,LA-East,2025-03-13,814,222,148
Widget-147,LA-East,2025-03-14,832,222,148
Widget-147,LA-East,2025-03-15,850,222,148
Widget-147,LA-East,2025-03-16,830,222,148
Widget-147,LA-East,2025-03-17,857,222,148
Widget-147,LA-East,2025-03-18,845,222,148
Widget-147,LA-East,2025-03-19,832,222,148
Widget-147,LA-East,2025-03-20,861,222,148
Widget-147,LA-East,2025-03-21,847,222,148
Widget-147,LA-East,2025-03-22,827,222,148
Widget-147,LA-East,2025-03-23,811,222,148
Widget-147,LA-East,2025-03-24,788,222,148
Widget-147,LA-East,2025-03-25,801,222,148
Widget-147,LA-East,2025-03-26,799,222,148
Widget-147,LA-East,2025-03-27,785,222,148
Widget-147,LA-East,2025-03-28,780,222,148
Widget-147,LA-East,2025-03-29,805,222,148
Widget-147,LA-East,2025-03-30,779,222,148
Widget-147,LA-East,2025-03-31,752,222,148
Widget-147,Chicago,2025-01-01,740,222,148
Widget-147,Chicago,2025-01-02,720,222,148
Widget-147,Chicago,2025-01-03,719,222,148
Widget-147,Chicago,2025-01-04,728,222,148
Widget-147,Chicago,2025-01-05,745,222,148
Widget-147,Chicago,2025-01-06,762,222,148
Widget-147,Chicago,2025-01-07,766,222,148
Widget-147,Chicago,2025-01-08,779,222,148
Widget-147,Chicago,2025-01-09,804,222,148
Widget-147,Chicago,2025-01-10,818,222,148
Widget-147,Chicago,2025-01-11,820,222,148
Widget-147,Chicago,2025-01-12,825,222,148
Widget-147,Chicago,2025-01-13,815,222,148
Widget-147,Chicago,2025-01-14,822,222,148
Widget-147,Chicago,2025-01-15,796,222,148
Widget-147,Chicago,2025-01-16,770,222,148
Widget-147,Chicago,2025-01-17,760,222,148
Widget-147,Chicago,2025-01-18,754,222,148
Widget-147,Chicago,2025-01-19,733,222,148
Widget-147,Chicago,2025-01-20,760,222,148
Widget-147,Chicago,2025-01-21,748,222,148
Widget-147,Chicago,2025-01-22,749,222,148
Widget-147,Chicago,2025-01-23,736,222,148
Widget-147,Chicago,2025-01-24,763,222,148
Widget-147,Chicago,2025-01-25,766,222,148
Widget-147,Chicago,2025-01-26,783,222,148
Widget-147,Chicago,2025-01-27,767,222,148
Widget-147,Chicago,2025-01-28,760,222,148
Widget-147,Chicago,2025-01-29,734,222,148
Widget-147,Chicago,2025-01-30,756,222,148
Widget-147,Chicago,2025-01-31,779,222,148
Widget-147,Chicago,2025-02-01,780,222,148
Widget-147,Chicago,2025-02-02,758,222,148
Widget-147,Chicago,2025-02-03,782,222,148
Widget-147,Chicago,2025-02-04,756,222,148
Widget-147,Chicago,2025-02-05,730,222,148
Widget-147,Chicago,2025-02-06,757,222,148
Widget-147,Chicago,2025-02-07,767,222,148
Widget-147,Chicago,2025-02-08,777,222,148
Widget-147,Chicago,2025-02-09,780,222,148
Widget-147,Chicago,2025-02-10,756,222,148
Widget-147,Chicago,2025-02-11,751,222,148
Widget-147,Chicago,2025-02-12,721,222,148
Widget-147,Chicago,2025-02-13,742,222,148
Widget-147,Chicago,2025-02-14,745,222,148
Widget-147,Chicago,2025-02-15,740,222,148
Widget-147,Chicago,2025-02-16,766,222,148
Widget-147,Chicago,2025-02-17,767,222,148
Widget-147,Chicago,2025-02-18,748,222,148
Widget-147,Chicago,2025-02-19,723,222,148
Widget-147,Chicago,2025-02-20,712,222,148
Widget-147,Chicago,2025-02-21,700,222,148
Widget-147,Chicago,2025-02-22,685,222,148
Widget-147,Chicago,2025-02-23,658,222,148
Widget-147,Chicago,2025-02-24,659,222,148
Widget-147,Chicago,2025-02-25,646,222,148
Widget-147,Chicago,2025-02-26,620,222,148
Widget-147,Chicago,2025-02-27,646,222,148
Widget-147,Chicago,2025-02-28,669,222,148
Widget-147,Chicago,2025-03-01,688,222,148
Widget-147,Chicago,2025-03-02,663,222,148
Widget-147,Chicago,2025-03-03,689,222,148
Widget-147,Chicago,2025-03-04,672,222,148
Widget-147,Chicago,2025-03-05,693,222,148
Widget-147,Chicago,2025-03-06,711,222,148
Widget-147,Chicago,2025-03-07,698,222,148
Widget-147,Chicago,2025-03-08,720,222,148
Widget-147,Chicago,2025-03-09,699,222,148
Widget-147,Chicago,2025-03-10,691,222,148
Widget-147,Chicago,2025-03-11,716,222,148
Widget-147,Chicago,2025-03-12,736,222,148
Widget-147,Chicago,2025-03-13,762,222,148
Widget-147,Chicago,2025-03-14,749,222,148
Widget-147,Chicago,2025-03-15,722,222,148
Widget-147,Chicago,2025-03-16,743,222,148
Widget-147,Chicago,2025-03-17,744,222,148
Widget-147,Chicago,2025-03-18,760,222,148
Widget-147,Chicago,2025-03-19,735,222,148
Widget-147,Chicago,2025-03-20,730,222,148
Widget-147,Chicago,2025-03-21,705,222,148
Widget-147,Chicago,2025-03-22,709,222,148
Widget-147,Chicago,2025-03-23,719,222,148
Widget-147,Chicago,2025-03-24,731,222,148
Widget-147,Chicago,2025-03-25,705,222,148
Widget-147,Chicago,2025-03-26,688,222,148
Widget-147,Chicago,2025-03-27,659,222,148
Widget-147,Chicago,2025-03-28,682,222,148
Widget-147,Chicago,2025-03-29,702,222,148
Widget-147,Chicago,2025-03-30,711,222,148
Widget-147,Chicago,2025-03-31,693,222,148
Widget-147,Dallas,2025-01-01,716,222,148
Widget-147,Dallas,2025-01-02,732,222,148
Widget-147,Dallas,2025-01-03,737,222,148
Widget-147,Dallas,2025-01-04,742,222,148
Widget-147,Dallas,2025-01-05,761,222,148
Widget-147,Dallas,2025-01-06,786,222,148
Widget-147,Dallas,2025-01-07,774,222,148
Widget-147,Dallas,2025-01-08,763,222,148
Widget-147,Dallas,2025-01-09,754,222,148
Widget-147,Dallas,2025-01-10,754,222,148
Widget-147,Dallas,2025-01-11,764,222,148
Widget-147,Dallas,2025-01-12,780,222,148
Widget-147,Dallas,2025-01-13,793,222,148
Widget-147,Dallas,2025-01-14,766,222,148
Widget-147,Dallas,2025-01-15,738,222,148
Widget-147,Dallas,2025-01-16,744,222,148
Widget-147,Dallas,2025-01-17,738,222,148
Widget-147,Dallas,2025-01-18,756,222,148
Widget-147,Dallas,2025-01-19,762,222,148
Widget-147,Dallas,2025-01-20,790,222,148
Widget-147,Dallas,2025-01-21,763,222,148
Widget-147,Dallas,2025-01-22,785,222,148
Widget-147,Dallas,2025-01-23,793,222,148
Widget-147,Dallas,2025-01-24,769,222,148
Widget-147,Dallas,2025-01-25,745,222,148
Widget-147,Dallas,2025-01-26,763,222,148
Widget-147,Dallas,2025-01-27,757,222,148
Widget-147,Dallas,2025-01-28,741,222,148
Widget-147,Dallas,2025-01-29,717,222,148
Widget-147,Dallas,2025-01-30,733,222,148
Widget-147,Dallas,2025-01-31,754,222,148
Widget-147,Dallas,2025-02-01,727,222,148
Widget-147,Dallas,2025-02-02,730,222,148
Widget-147,Dallas,2025-02-03,753,222,148
Widget-147,Dallas,2025-02-04,767,222,148
Widget-147,Dallas,2025-02-05,780,222,148
Widget-147,Dallas,2025-02-06,791,222,148
Widget-147,Dallas,2025-02-07,779,222,148
Widget-147,Dallas,2025-02-08,795,222,148
Widget-147,Dallas,2025-02-09,813,222,148
Widget-147,Dallas,2025-02-10,835,222,148
Widget-147,Dallas,2025-02-11,842,222,148
Widget-147,Dallas,2025-02-12,838,222,148
Widget-147,Dallas,2025-02-13,812,222,148
Widget-147,Dallas,2025-02-14,834,222,148
Widget-147,Dallas,2025-02-15,863,222,148
Widget-147,Dallas,2025-02-16,890,222,148
Widget-147,Dallas,2025-02-17,872,222,148
Widget-147,Dallas,2025-02-18,900,222,148
Widget-147,Dallas,2025-02-19,915,222,148
Widget-147,Dallas,2025-02-20,940,222,148
Widget-147,Dallas,2025-02-21,923,222,148
Widget-147,Dallas,2025-02-22,922,222,148
Widget-147,Dallas,2025-02-23,938,222,148
Widget-147,Dallas,2025-02-24,955,222,148
Widget-147,Dallas,2025-02-25,934,222,148
Widget-147,Dallas,2025-02-26,935,222,148
Widget-147,Dallas,2025-02-27,905,222,148
Widget-147,Dallas,2025-02-28,898,222,148
Widget-147,Dallas,2025-03-01,896,222,148
Widget-147,Dallas,2025-03-02,908,222,148
Widget-147,Dallas,2025-03-03,884,222,148
Widget-147,Dallas,2025-03-04,884,222,148
Widget-147,Dallas,2025-03-05,870,222,148
Widget-147,Dallas,2025-03-06,869,222,148
Widget-147,Dallas,2025-03-07,863,222,148
Widget-147,Dallas,2025-03-08,860,222,148
Widget-147,Dallas,2025-03-09,865,222,148
Widget-147,Dallas,2025-03-10,841,222,148
Widget-147,Dallas,2025-03-11,845,222,148
Widget-147,Dallas,2025-03-12,870,222,148
Widget-147,Dallas,2025-03-13,859,222,148
Widget-147,Dallas,2025-03-14,842,222,148
Widget-147,Dallas,2025-03-15,861,222,148
Widget-147,Dallas,2025-03-16,880,222,148
Widget-147,Dallas,2025-03-17,905,222,148
Widget-147,Dallas,2025-03-18,904,222,148
Widget-147,Dallas,2025-03-19,929,222,148
Widget-147,Dallas,2025-03-20,899,222,148
Widget-147,Dallas,2025-03-21,906,222,148
Widget-147,Dallas,2025-03-22,916,222,148
Widget-147,Dallas,2025-03-23,910,222,148
Widget-147,Dallas,2025-03-24,913,222,148
Widget-147,Dallas,2025-03-25,890,222,148
Widget-147,Dallas,2025-03-26,915,222,148
Widget-147,Dallas,2025-03-27,904,222,148
Widget-147,Dallas,2025-03-28,903,222,148
Widget-147,Dallas,2025-03-29,876,222,148
Widget-147,Dallas,2025-03-30,866,222,148
Widget-147,Dallas,2025-03-31,862,222,148
Widget-148,LA-West,2025-01-01,247,62,41
Widget-148,LA-West,2025-01-02,227,62,41
Widget-148,LA-West,2025-01-03,237,62,41
Widget-148,LA-West,2025-01-04,225,62,41
Widget-148,LA-West,2025-01-05,205,62,41
Widget-148,LA-West,2025-01-06,178,62,41
Widget-148,LA-West,2025-01-07,170,62,41
Widget-148,LA-West,2025-01-08,144,62,41
Widget-148,LA-West,2025-01-09,166,62,41
Widget-148,LA-West,2025-01-10,184,62,41
Widget-148,LA-West,2025-01-11,203,62,41
Widget-148,LA-West,2025-01-12,177,62,41
Widget-148,LA-West,2025-01-13,164,62,41
Widget-148,LA-West,2025-01-14,150,62,41
Widget-148,LA-West,2025-01-15,177,62,41
Widget-148,LA-West,2025-01-16,149,62,41
Widget-148,LA-West,2025-01-17,161,62,41
Widget-148,LA-West,2025-01-18,179,62,41
Widget-148,LA-West,2025-01-19,206,62,41
Widget-148,LA-West,2025-01-20,183,62,41
Widget-148,LA-West,2025-01-21,208,62,41
Widget-148,LA-West,2025-01-22,217,62,41
Widget-148,LA-West,2025-01-23,209,62,41
Widget-148,LA-West,2025-01-24,201,62,41
Widget-148,LA-West,2025-01-25,172,62,41
Widget-148,LA-West,2025-01-26,198,62,41
Widget-148,LA-West,2025-01-27,206,62,41
Widget-148,LA-West,2025-01-28,196,62,41
Widget-148,LA-West,2025-01-29,217,62,41
